2026-02-27T00:11:51.812Z [EVENT]  score: 0-2
2026-02-27T02:16:22.055Z [ODDS]  PHI 76ers: 20/23 → 20/21, MIA Heat: 20/23 → 4/5
2026-02-27T02:16:22.056Z [EVENT]  score: 117-118
2026-02-27T02:16:38.743Z [ODDS]  PHI 76ers: 20/21 → 1/1, MIA Heat: 4/5 → 10/13
2026-02-27T02:16:46.410Z [ODDS]  PHI 76ers: 1/1 → 20/21, MIA Heat: 10/13 → 4/5
2026-02-27T02:16:55.430Z [ODDS]  PHI 76ers: 20/21 → 1/1, MIA Heat: 4/5 → 10/13
2026-02-27T02:16:56.783Z [ODDS]  PHI 76ers: 1/1 → 4/5, MIA Heat: 10/13 → 20/21
2026-02-27T02:16:56.783Z [EVENT]  score: 117-121
2026-02-27T02:17:24.294Z [ODDS]  PHI 76ers: 4/5 → 5/6, MIA Heat: 20/21 → 10/11
2026-02-27T02:17:42.786Z [ODDS]  PHI 76ers: 5/6 → 20/23, MIA Heat: 10/11 → 20/23
2026-02-27T02:17:44.138Z [EVENT]  score: 117-123
2026-02-27T02:17:54.962Z [EVENT]  score: 117-121
2026-02-27T02:17:57.669Z [ODDS]  PHI 76ers: 20/23 → 5/6, MIA Heat: 20/23 → 10/11
2026-02-27T02:19:53.128Z [ODDS]  PHI 76ers: 5/6 → 20/23, MIA Heat: 10/11 → 20/23
2026-02-27T02:20:16.129Z [EVENT]  score: 117-124
2026-02-27T02:22:14.745Z [ODDS]  PHI 76ers: 20/23 → 21/20, MIA Heat: 20/23 → 20/27
2026-02-27T02:22:28.725Z [ODDS]  PHI 76ers: 21/20 → 20/23, MIA Heat: 20/27 → 20/23
2026-02-27T02:22:53.534Z [ODDS]  PHI 76ers: 20/23 → 0/0, MIA Heat: 20/23 → 0/0
