2026-02-27T00:45:01.770Z [EVENT]  score: 2-0
2026-02-27T02:47:48.138Z [EVENT]  score: 99-99
2026-02-27T02:48:29.629Z [ODDS]  ORL Magic: 21/20 → 4/5, HOU Rockets: 20/27 → 20/21
2026-02-27T02:48:42.260Z [ODDS]  ORL Magic: 4/5 → 5/6, HOU Rockets: 20/21 → 10/11
2026-02-27T02:48:58.946Z [ODDS]  ORL Magic: 5/6 → 23/20, HOU Rockets: 10/11 → 20/29
2026-02-27T02:49:09.836Z [ODDS]  ORL Magic: 23/20 → 5/6, HOU Rockets: 20/29 → 10/11
2026-02-27T02:49:27.809Z [ODDS]  ORL Magic: 5/6 → 23/20, HOU Rockets: 10/11 → 20/29
2026-02-27T02:49:51.261Z [ODDS]  ORL Magic: 23/20 → 20/21, HOU Rockets: 20/29 → 4/5
2026-02-27T02:50:13.361Z [ODDS]  ORL Magic: 20/21 → 20/29, HOU Rockets: 4/5 → 23/20
2026-02-27T02:50:16.518Z [ODDS]  ORL Magic: 20/29 → 23/20, HOU Rockets: 23/20 → 20/29
2026-02-27T02:50:42.224Z [ODDS]  ORL Magic: 23/20 → 11/10, HOU Rockets: 20/29 → 5/7
2026-02-27T02:50:42.224Z [EVENT]  score: 99-100
2026-02-27T02:51:04.327Z [ODDS]  ORL Magic: 11/10 → 10/13, HOU Rockets: 5/7 → 1/1
2026-02-27T02:51:04.327Z [EVENT]  score: 101-100
2026-02-27T02:51:30.488Z [ODDS]  ORL Magic: 10/13 → 4/5, HOU Rockets: 1/1 → 20/21
2026-02-27T02:51:47.630Z [ODDS]  ORL Magic: 4/5 → 5/6, HOU Rockets: 20/21 → 10/11
2026-02-27T02:53:17.829Z [ODDS]  ORL Magic: 5/6 → 4/5, HOU Rockets: 10/11 → 20/21
2026-02-27T02:53:30.907Z [ODDS]  ORL Magic: 4/5 → 10/13, HOU Rockets: 20/21 → 1/1
2026-02-27T02:53:40.377Z [ODDS]  ORL Magic: 10/13 → 1/1, HOU Rockets: 1/1 → 10/13
2026-02-27T02:53:40.378Z [EVENT]  score: 103-100
2026-02-27T02:53:58.869Z [ODDS]  ORL Magic: 1/1 → 20/21, HOU Rockets: 10/13 → 4/5
2026-02-27T02:54:08.340Z [ODDS]  ORL Magic: 20/21 → 20/23, HOU Rockets: 4/5 → 20/23
2026-02-27T02:54:08.340Z [EVENT]  score: 106-100
2026-02-27T02:54:25.026Z [ODDS]  ORL Magic: 20/23 → 10/11, HOU Rockets: 20/23 → 5/6
2026-02-27T02:54:29.537Z [ODDS]  ORL Magic: 10/11 → 20/23, HOU Rockets: 5/6 → 20/23
2026-02-27T02:54:30.891Z [ODDS]  ORL Magic: 20/23 → 5/6, HOU Rockets: 20/23 → 10/11
2026-02-27T02:54:50.832Z [ODDS]  ORL Magic: 5/6 → 4/5, HOU Rockets: 10/11 → 20/21
2026-02-27T02:55:15.092Z [ODDS]  ORL Magic: 4/5 → 20/23, HOU Rockets: 20/21 → 20/23
2026-02-27T02:55:15.092Z [EVENT]  score: 106-101
2026-02-27T02:55:38.991Z [ODDS]  ORL Magic: 20/23 → 20/21, HOU Rockets: 20/23 → 4/5
2026-02-27T02:55:38.991Z [EVENT]  score: 106-102
2026-02-27T02:55:57.032Z [ODDS]  ORL Magic: 20/21 → 10/11, HOU Rockets: 4/5 → 5/6
2026-02-27T02:56:24.092Z [ODDS]  ORL Magic: 10/11 → 20/23, HOU Rockets: 5/6 → 20/23
2026-02-27T02:56:56.170Z [ODDS]  ORL Magic: 20/23 → 10/11, HOU Rockets: 20/23 → 5/6
2026-02-27T02:57:07.025Z [ODDS]  ORL Magic: 10/11 → 20/23, HOU Rockets: 5/6 → 20/23
2026-02-27T02:57:32.727Z [EVENT]  score: 109-102
2026-02-27T03:00:03.733Z [EVENT]  score: 109-105
2026-02-27T03:02:02.358Z [ODDS]  ORL Magic: 20/23 → 23/20, HOU Rockets: 20/23 → 20/29
2026-02-27T03:02:31.219Z [ODDS]  ORL Magic: 23/20 → 10/13, HOU Rockets: 20/29 → 1/1
2026-02-27T03:02:31.219Z [EVENT]  score: 110-105
2026-02-27T03:02:57.379Z [ODDS]  ORL Magic: 10/13 → 20/23, HOU Rockets: 1/1 → 20/23
2026-02-27T03:02:57.379Z [EVENT]  score: 111-105
2026-02-27T03:04:43.813Z [EVENT]  score: 111-108
2026-02-27T03:04:50.186Z [ODDS]  ORL Magic: 20/23 → 5/7, HOU Rockets: 20/23 → 11/10
2026-02-27T03:05:18.540Z [ODDS]  ORL Magic: 5/7 → 4/5, HOU Rockets: 11/10 → 20/21
2026-02-27T03:05:18.540Z [EVENT]  score: 112-108
2026-02-27T03:05:34.325Z [ODDS]  ORL Magic: 4/5 → 20/23, HOU Rockets: 20/21 → 20/23
2026-02-27T03:05:34.325Z [EVENT]  score: 113-108
2026-02-27T03:05:42.923Z [ODDS]  ORL Magic: 20/23 → 0/0, HOU Rockets: 20/23 → 0/0
